SimulationNumber,Seed0
7328,2367213984
7329,3663529784
7330,1881962803
7331,3987376776
7332,3604252341
7333,4279498094
7334,690113536
7335,3418825771
7336,107252450
7337,3237263178
7338,1928606817
7339,925568719
7340,1019962632
7341,1443139359
7342,213092110
7343,2000091275
7344,3112125920
7345,3321646316
7346,479288269
7347,3929748472
7348,2612712376
7349,812346247
7350,1207099463
7351,3961538202
7352,745159869
7353,2987685131
7354,1631020352
7355,2623240298
7356,3442183399
7357,858311721
7358,1684029117
7359,238478194
7360,3224531082
7361,2441538150
7362,538959530
7363,2798238558
7364,3319027984
7365,905299424
7366,1017620895
7367,2389961209
7368,2909381340
7369,3678611156
7370,2430013268
7371,3586580903
7372,3990646166
7373,3982960183
7374,1663537541
7375,1571467605
7376,284177329
7377,1366012517
7378,82272164
7379,3218760172
7380,3551330495
7381,1851613682
7382,2253722421
7383,376018631
7384,3329647848
7385,1214621616
7386,1006850274
7387,1797797234
7388,1482123402
7389,1256348503
7390,129295152
7391,1426812052
7392,4129578098
7393,1261757889
7394,2868470846
7395,178237543
7396,4008085330
7397,2736300902
7398,1140298395
7399,2565351418
7400,2626216208
7401,2806260741
7402,2914135186
7403,825964727
7404,1363865573
7405,1269826587
7406,3642601409
7407,2661230117
7408,4068027510
7409,2575380772
7410,3800423794
7411,2174672115
7412,3174268483
7413,1505013461
7414,1191701721
7415,3921008816
7416,1209531690
7417,1459302051
7418,4137601081
7419,1956869388
7420,44171571
7421,2912476729
7422,3075411231
7423,2332259280
7424,3033304168
7425,1489863907
7426,2674431222
7427,1871080123
7428,4252485101
7429,3412269138
7430,1339511993
7431,1194555643
7432,1460168034
7433,610981613
7434,339042151
7435,1345025719
7436,1901803514
7437,3648721691
7438,1121194880
7439,382207913
7440,1474834641
7441,4259302191
7442,3584458535
7443,2323589728
7444,4017875390
7445,4229880267
7446,797717447
7447,4032958935
7448,1599913679
7449,1944820081
7450,3988437891
7451,852512677
7452,265465323
7453,708174746
7454,396685448
7455,1030746478
7456,699181967
7457,3049996471
7458,2556419659
7459,1172311326
7460,646273495
7461,1466410358
7462,4157856397
7463,1927490284
7464,1918624280
7465,3922304510
7466,2154003233
7467,813438530
7468,1059390713
7469,21588887
7470,2022758909
7471,258112117
7472,2842897385
7473,3885941832
7474,3226281241
7475,2781062035
7476,3237838783
7477,1172700519
7478,2482023433
7479,761035986
7480,3884195650
7481,1263866007
7482,3510739972
7483,493049026
7484,3251496889
7485,4043853082
7486,238823887
7487,3368139888
7488,29540622
7489,1985954978
7490,912454091
7491,3714986088
7492,2849812148
7493,1071414827
7494,1766079769
7495,3080009390
7496,1728321697
7497,3677061078
7498,3799271774
7499,1532309937
7500,3846413139
7501,3253285003
7502,3904878038
7503,1267326083
7504,1348096086
7505,1283581615
7506,2968062134
7507,459807087
7508,1166655616
7509,1890034933
7510,818663000
7511,3134088769
7512,792990365
7513,4038217602
7514,1469341049
7515,2593288340
7516,1846653912
7517,3707138899
7518,3568899504
7519,3532587635
7520,514928341
7521,744502740
7522,3156482493
7523,2086569980
7524,2282581472
7525,502182771
7526,1236715813
7527,2929825532
7528,2116643982
7529,4079788025
7530,1288241401
7531,588794733
7532,2560152499
7533,3152004046
7534,1863345453
7535,2715442200
7536,706116372
7537,2506564567
7538,500720504
7539,1675553657
7540,2348040068
7541,1525278789
7542,3875834480
7543,194343786
7544,1477287023
7545,935910763
7546,3148211502
7547,65184214
7548,2828928963
7549,2497167450
7550,4000997905
7551,454636180
7552,3526086619
7553,3749589730
7554,2433551061
7555,2246882151
7556,2821924502
7557,3005145279
7558,3858540482
7559,1764617767
7560,1715920113
7561,2407671945
7562,1403572568
7563,4048690355
7564,46433264
7565,355339975
7566,3550009846
7567,1090654410
7568,3440185916
7569,3350024383
7570,448628740
7571,424073081
7572,2477583596
7573,324961972
7574,1992786230
7575,1552808484
7576,509851703
7577,395858362
7578,4211508460
7579,2512892773
7580,922111836
7581,971844804
7582,288768584
7583,3846993466
7584,2554850031
7585,3365107201
7586,3173408192
7587,3005210983
7588,139343547
7589,2649754418
7590,2829170717
7591,3708557066
7592,2286176219
7593,958044267
7594,443519819
7595,3749973926
7596,740984409
7597,3390843596
7598,2439431034
7599,3213326279
7600,1272846270
7601,2410574783
7602,4030035388
7603,1057610620
7604,3516462517
7605,1819124443
7606,4224388985
7607,3408360029
7608,1115277768
7609,136487526
7610,4164931294
7611,3358882489
7612,1852135380
7613,1031095991
7614,1492581870
7615,619803297
7616,216249590
7617,496933406
7618,226625075
7619,117037912
7620,2972165707
7621,2248786816
7622,1966790070
7623,937419029
7624,972902951
7625,4249577060
7626,2636982382
7627,2467187072
7628,1086017344
7629,592212728
7630,2480909502
7631,2958212585
7632,1542789813
7633,3855779241
7634,3537129876
7635,3200521550
7636,3524863184
7637,328306709
7638,2050204325
7639,3847793250
7640,1506756588
7641,3409900751
7642,1557182471
7643,679910077
7644,3460517550
7645,222418704
7646,1409520144
7647,2393630709
7648,897903193
7649,670168716
7650,363733648
7651,3584540837
7652,2004431696
7653,1539035631
7654,2070741581
7655,3920843180
7656,3611675397
7657,2429612194
7658,950212973
7659,784571917
7660,1636345070
7661,599572551
7662,3472076220
7663,2475930254
7664,3537436469
7665,3272265212
7666,1651891994
7667,3356541196
7668,1971922672
7669,1184369054
7670,1302602996
7671,877233143
7672,4005292706
7673,71967803
7674,509571077
7675,2917138116
7676,4010423253
7677,328858169
7678,2937184048
7679,1807155606
7680,2283085016
7681,2584205217
7682,140269593
7683,4024852270
7684,2042670084
7685,1339179993
7686,1751264787
7687,1072763269
7688,692429509
7689,2809596474
7690,2819257791
7691,2659611377
7692,4171061393
7693,1426400643
7694,2414582544
7695,3986167032
7696,3069841933
7697,3628656077
7698,293992460
7699,961997702
7700,1793866111
7701,1027109419
7702,499755894
7703,2200313230
7704,2631938066
7705,3322466878
7706,4030750186
7707,189151982
7708,2842313707
7709,2977851810
7710,329866576
7711,2784151970
7712,1523279762
7713,994199443
7714,2365081187
7715,2926388898
7716,1731764127
7717,4038056057
7718,3580473775
7719,200943659
7720,3498985319
7721,1372895127
7722,2627794236
7723,1881954684
7724,1603989648
7725,3862293830
7726,1096661354
7727,4132881457
7728,454726720
7729,1907460450
7730,1524273951
7731,3221347491
7732,1774562444
7733,2283466693
7734,2902637369
7735,2309760127
7736,2826774925
7737,1194428324
7738,301112175
7739,931819982
7740,1697625838
7741,1236973565
7742,780734275
7743,2389410599
7744,673505466
7745,125220559
7746,3553235675
7747,3896604559
7748,180024509
7749,671233411
7750,1800376748
7751,945273689
7752,722429211
7753,2225979231
7754,3776694508
7755,3049919681
7756,2392470814
7757,411153154
7758,993772277
7759,1364488327
7760,2157908759
7761,4160425742
7762,3141709994
7763,1126754462
7764,4115085512
7765,1344540134
7766,946808364
7767,3592733633
7768,3806121735
7769,215669318
7770,4012805623
7771,1995498347
7772,3935996274
7773,1630441574
7774,2729083881
7775,1359729788
7776,2705059128
7777,1227070415
7778,1731776482
7779,392448797
7780,3231524297
7781,1352166629
7782,2281890449
7783,184908657
7784,2909574340
7785,3354214260
7786,1840212700
7787,1710375334
7788,3141753403
7789,1906552417
7790,3541078186
7791,3837959549
7792,628938924
7793,2826324630
7794,3577405892
7795,34613597
7796,2320555909
7797,4050905015
7798,3627812473
7799,1018527740
7800,1852426733
7801,462199403
7802,1627966467
7803,3299085404
7804,3930155926
7805,2149533701
7806,1078763807
7807,1863030377
7808,3625864337
7809,1071607566
7810,2078852519
7811,2351372153
7812,2208023135
7813,1178472904
7814,1324861156
7815,3872269513
7816,2461197523
7817,924296197
7818,1396771439
7819,3798276471
7820,168660858
7821,2402628030
7822,1168225090
7823,3558329449
7824,27397770
7825,3061650218
7826,4202001808
7827,2992282719
7828,4147852675
7829,1393054654
7830,1697179075
7831,1004579664
7832,3128329000
7833,905749458
7834,1485225860
7835,3681610143
7836,2882323157
7837,3523706359
7838,3459295685
7839,1892248866
7840,4066287125
7841,568673472
7842,1718898643
7843,1641760917
7844,3364239215
7845,2660059894
7846,1142153994
7847,1951646668
7848,4253444858
7849,3350887401
7850,110679554
7851,4284757384
7852,2592136507
7853,820906059
7854,2832556630
7855,1974185229
7856,2955133152
7857,1851061777
7858,517060720
7859,1307785466
7860,4030954728
7861,850813768
7862,778176278
7863,282145481
7864,2674705490
7865,3810148476
7866,956386478
7867,1803236420
7868,1319484462
7869,2134150003
7870,2347021567
7871,3938236118
7872,1791832093
7873,3334142232
7874,688163739
7875,560498657
7876,734166252
7877,2428460279
7878,1795918191
7879,1899459054
7880,3252505624
7881,3423995465
7882,3856728781
7883,3110555113
7884,361325560
7885,2965269997
7886,1688368441
7887,1462628957
7888,430551414
7889,3457292926
7890,71264168
7891,225018904
7892,2842060109
7893,685583714
7894,2587500659
7895,1441490991
7896,700161761
7897,329885449
7898,1004218466
7899,1009292746
7900,101824010
7901,3565471316
7902,3586070932
7903,4072709333
7904,4186264236
7905,1308257158
7906,581794294
7907,1136086736
7908,994178495
7909,1202129789
7910,3729790527
7911,1192794369
7912,3979131723
7913,154318968
7914,1802285865
7915,3981075409
7916,217421877
7917,917826554
7918,169186634
7919,1803903759
7920,2465095920
7921,41604850
7922,1687471633
7923,3684889058
7924,123061236
7925,3140296890
7926,2505049945
7927,4066286223
7928,48544005
7929,3357012920
7930,3381736811
7931,1347359210
7932,1316118958
7933,1064607982
7934,172906799
7935,2996668713
7936,2526953547
7937,1563852475
7938,1708041548
7939,2431874947
7940,4182440934
7941,26875637
7942,2337315457
7943,265797081
7944,1182143290
7945,2299387802
7946,3047016730
7947,2431259214
7948,1166049278
7949,3227465799
7950,3883695366
7951,566786750
7952,1609418606
7953,2204104566
7954,2361667501
7955,835146302
7956,217209831
7957,400274299
7958,1830176779
7959,1763065996
7960,3574974205
7961,701525546
7962,3460235280
7963,952546366
7964,963440892
7965,1363886544
7966,971002231
7967,1114064675
7968,3510299604
7969,376201735
7970,3996030788
7971,386187353
7972,409572047
7973,829999907
7974,1932987163
7975,217150069
7976,1449355100
7977,2690612398
7978,3739578443
7979,1234058852
7980,358736797
7981,1201499798
7982,906779023
7983,1425921805
7984,3231826889
7985,2846688326
7986,220305388
7987,3739344051
7988,2115423355
7989,3260253564
7990,1898835236
7991,3124714268
7992,1436242114
7993,2080444302
7994,1694675171
7995,2979872174
7996,2276077485
7997,2374096307
7998,693067538
7999,928788940
8000,2456703593
8001,895880212
8002,3459305535
8003,1272993956
8004,3264866330
8005,3911867702
8006,660995059
8007,2351128860
8008,641021587
8009,3152099608
8010,1151800133
8011,1488458558
8012,1550804131
8013,1751125889
8014,1754303381
8015,539300063
8016,2919277327
8017,735706257
8018,243440580
8019,3553469365
8020,148918115
8021,2511862813
8022,1683243052
8023,1449690898
8024,2994295254
8025,3448219681
8026,830798476
8027,1058794922
8028,2755240765
8029,4192028533
8030,1115953372
8031,1480980323
8032,3805710869
8033,1448739507
8034,3846959027
8035,1339651438
8036,1276838819
8037,524464968
8038,987815654
8039,477330418
8040,1766537106
8041,2783589925
8042,1033075269
8043,3758603379
8044,2887866606
8045,3395259726
8046,3547920824
8047,606052499
8048,2890908680
8049,2343257375
8050,3540558211
8051,453512241
8052,1705068369
8053,194539012
8054,671376275
8055,2819155798
8056,3169475197
8057,2298461770
8058,1548226212
8059,352289045
8060,2883086265
8061,150062915
8062,1162406876
8063,4250971435
8064,348878625
8065,128940620
8066,4263106345
8067,1909234312
8068,670880361
8069,2167322206
8070,4245235846
8071,503714371
8072,4197385362
8073,726114793
8074,3409422813
8075,1510991006
8076,2832200063
8077,3271372962
8078,2481662392
8079,2177902420
8080,3719877820
8081,2739767710
8082,1243133266
8083,4231292510
8084,2008675508
8085,3298558239
8086,2660259649
8087,1865568442
8088,1766049651
8089,1917453449
8090,1836040321
8091,2657605825
8092,1418561851
8093,2857721815
8094,2423357200
8095,2150537055
8096,3653189775
8097,2769657871
8098,865557805
8099,101071270
8100,4013359348
8101,1845216158
8102,2959608938
8103,1198029911
8104,3535931520
8105,554800010
8106,2388820854
8107,427549012
8108,3347998723
8109,2590690630
8110,69580185
8111,2248847214
8112,3514917169
8113,1089135499
8114,172395102
8115,2022715088
8116,3822148832
8117,2114121674
8118,4260447579
8119,837557215
8120,1263010112
8121,2800718382
8122,903311323
8123,3354023092
8124,3287210601
8125,3399310022
8126,1086739841
8127,2587588201
8128,3717562135
8129,2197470979
8130,441705579
8131,262023698
8132,540973465
8133,1236225994
8134,4205423911
8135,400597809
8136,2894116010
8137,4139588938
8138,3637352940
8139,580164802
8140,1392984075
8141,651870402
8142,2905475561
8143,3820702490
8144,2552249200
8145,4054141109
8146,2590510017
8147,3289210672
8148,2931454607
8149,23213953
8150,2471148859
8151,5782197
8152,1842808861
8153,1623930451
8154,1185078949
8155,615878427
8156,3301031704
8157,78967903
8158,971832700
8159,1993151241
8160,2973639099
8161,4050420009
8162,1002156839
8163,1390794464
8164,2685772620
8165,2839577591
8166,3208676712
8167,2801329525
8168,939369001
8169,1078380846
8170,257454500
8171,2793555189
8172,562527951
8173,911967468
8174,2602737173
8175,524017848
8176,3648344531
8177,3012418289
8178,193259882
8179,487224602
8180,3153155624
8181,4281692495
8182,1465952417
8183,787922079
8184,2055263705
8185,2551819864
8186,3989421377
8187,1766840331
8188,1425806759
8189,542825544
8190,1998606923
8191,119588697
8192,58765512
8193,2674614793
8194,350463839
8195,3464997368
8196,1110642401
8197,3616429743
8198,119624467
8199,2073238566
8200,2711736379
8201,3339145793
8202,1831366976
8203,2889856434
8204,2354265723
8205,3110649507
8206,750103959
8207,2115696629
8208,1271018394
8209,2720482689
8210,2851104414
8211,3459707448
8212,4145943629
8213,1708899521
8214,216538396
8215,3461653006
8216,3824171531
8217,2542692964
8218,2477685915
8219,712539475
8220,2422016124
8221,106017638
8222,2148679959
8223,1558014868
8224,298045321
8225,2348042861
8226,386018125
8227,3607000932
8228,2580897425
8229,547546839
8230,1464405901
8231,3436860065
8232,3939636351
8233,3706595641
8234,1746293067
8235,647197845
8236,615389175
8237,3657569733
8238,3069693987
8239,4258260652
8240,1259943331
8241,3121749013
8242,2256877773
8243,3370560126
8244,2997168975
8245,4270981052
8246,3866604899
8247,2600522167
8248,3402435288
8249,1322361951
8250,2904948640
8251,3597167532
8252,2919002275
8253,2639196307
8254,4062715409
8255,2496215333
8256,1270554818
8257,1089356438
8258,4776415
8259,3248430956
8260,1168035962
8261,350758287
8262,935836346
8263,3969782724
8264,2842557891
8265,1399401108
8266,2721770599
8267,548787954
8268,2548897229
8269,1899949798
8270,69765086
8271,182406861
8272,3130077893
8273,2940447115
8274,1389552527
8275,3877090640
8276,2856393708
8277,3596017238
8278,2390486157
8279,547047740
8280,1472018118
8281,542330413
8282,578000671
8283,3493674510
8284,405526059
8285,3969641872
8286,3571344040
8287,1978561845
8288,3944487406
8289,2143064619
8290,2790818401
8291,1366925060
8292,444246124
8293,3840839450
8294,1726693747
8295,2769836886
8296,3130770023
8297,1238031103
8298,3349305210
8299,1283262669
8300,507745102
8301,3827675178
8302,131936
8303,58557684
8304,3058605342
8305,1386100066
8306,1531568912
8307,2380943835
8308,1092989010
8309,636589165
8310,55394229
8311,395561149
8312,2320568278
8313,3501585183
8314,3655664551
8315,3841437580
8316,4112996602
8317,3537362643
8318,2429856034
8319,3860264580
8320,2209594568
8321,2375597852
8322,365314373
8323,3488622078
8324,2357390744
8325,1649450590
8326,1631997717
8327,2861598657
8328,2607626156
8329,4247016260
8330,1669566971
8331,969493210
8332,1032076888
8333,1674606663
8334,407872758
8335,2061787776
8336,1352564435
8337,592772011
8338,415086422
8339,348058207
8340,759766602
8341,3563632550
8342,4240576494
8343,4195299893
8344,1907410263
8345,1738280906
8346,2284371868
8347,376453173
8348,3752163033
8349,282659343
8350,4275935842
8351,3828182547
8352,2502739501
8353,1992067010
8354,3489548480
8355,1374506878
8356,1404201017
8357,2046385588
8358,1313160302
8359,1367105664
8360,1729599312
8361,2100392641
8362,2888396700
8363,3691766611
8364,2929990981
8365,2543915015
8366,1353943068
8367,2983515247
8368,572132274
8369,1566248608
8370,2716121218
8371,3171858619
8372,551155362
8373,2863098564
8374,2484606426
8375,513514859
8376,2978225355
8377,2459482323
8378,3009103468
8379,1102704915
8380,3236138056
8381,3453564582
8382,3748902659
8383,1829388530
8384,2147307509
8385,4272135954
8386,3136396389
8387,397286362
8388,2659326636
8389,3351568554
8390,801612428
8391,2893526924
8392,110336187
8393,3296382392
8394,1222095957
8395,1320830427
8396,1902815283
8397,2113357934
8398,2650449844
8399,3420978028
8400,3650547541
8401,998757418
8402,842868946
8403,970805191
8404,539232243
8405,2366745799
8406,4138114857
8407,2248688473
8408,464047855
8409,1212308082
8410,2055103513
8411,1280225174
8412,2514977066
8413,1193335884
8414,2325185435
8415,3313619080
8416,369505299
8417,2799892919
8418,244928722
8419,3575204591
8420,453047846
8421,4189624754
8422,2515079947
8423,2036520142
8424,2337943518
8425,286448054
8426,1003909069
8427,206554890
8428,2739219097
8429,1269871657
8430,3522163098
8431,4005248522
8432,178580261
8433,2247182945
8434,2139451818
8435,1167314194
8436,2960565695
8437,1714408325
8438,1083671469
8439,2570946419
8440,1321865957
8441,2804397424
8442,2635554729
8443,661079259
8444,3856602688
8445,4196319074
8446,3478598887
8447,2339778887
8448,2504525242
8449,582776883
8450,3136278389
8451,3838134190
8452,1566900599
8453,320569606
8454,2752925962
8455,3898693990
8456,2002234684
8457,4280216899
8458,815769496
8459,3008331659
8460,3013942937
8461,3309045605
8462,2389997421
8463,1448704651
8464,1540267946
8465,4044041778
8466,3914172020
8467,2275104164
8468,89911341
8469,3145584436
8470,1356235351
8471,3969012431
8472,244303736
8473,4188366092
8474,3292209752
8475,3578585468
8476,3015528565
8477,1301450293
8478,1423146936
8479,4151289971
8480,2901950069
8481,2697752835
8482,1700537418
8483,3997079007
8484,3248085296
8485,2903848966
8486,1950703981
8487,1319581305
8488,1770727946
8489,1589243227
8490,4014634421
8491,2364258280
8492,1077517526
8493,3393087916
8494,517317398
8495,1365724657
8496,2510593563
8497,2489926378
8498,4163205486
8499,1484448056
8500,1622807065
8501,3503702936
8502,266445877
8503,2004581916
8504,1457305042
8505,329522016
8506,2172959907
8507,713190157
8508,695454029
8509,262442530
8510,2826527517
8511,2144489819
8512,4285301008
8513,456715202
8514,1940206287
8515,490227437
8516,1523547549
8517,4041771507
8518,1721011292
8519,3748025004
8520,494549070
8521,1941697133
8522,3793631223
8523,4234001624
8524,1781662642
8525,801125
8526,1663330921
8527,2637021690
8528,2833348142
8529,2647538868
8530,1898519103
8531,1964702965
8532,2784141555
8533,1704878585
8534,263909797
8535,1955855679
8536,3494915158
8537,1782241496
8538,4039433705
8539,3137441286
8540,2786426133
8541,581347152
8542,4099829457
8543,848854000
8544,650396840
8545,775319881
8546,2050486921
8547,1127302584
8548,2584740230
8549,2255967727
8550,2498539900
8551,477637937
8552,1724265189
8553,3728758746
8554,1452061491
8555,1277158048
8556,544705024
8557,698095339
8558,1682521012
8559,2901771451
8560,698622881
8561,163579395
8562,3154076560
8563,2662744707
8564,896922026
8565,2998739445
8566,251536089
8567,923059459
8568,2372394496
8569,180234310
8570,2556492253
8571,1561844913
8572,3744838088
8573,423459004
8574,2478117154
8575,500268551
8576,1483828988
8577,1092043671
8578,3448909778
8579,1269025059
8580,2320480177
8581,2276205299
8582,340506234
8583,2913670954
8584,2430309658
8585,2545931807
8586,3899909965
8587,637202808
8588,1702149777
8589,739103899
8590,1272709627
8591,3774285212
8592,616196623
8593,2398104930
8594,650453550
8595,3736354554
8596,1858739386
8597,1595780126
8598,2558425347
8599,2638827940
8600,346240528
8601,2249117222
8602,4035416367
8603,1370624941
8604,3243274201
8605,2018271151
8606,2519530534
8607,2158181864
8608,3558116995
8609,862304797
8610,344399517
8611,1352959253
8612,2048007370
8613,3399078977
8614,2706229355
8615,3933280523
8616,3559037149
8617,1545303843
8618,3364976145
8619,1318435929
8620,1190003380
8621,838365438
8622,4041049542
8623,2914097404
8624,534061312
8625,1387702654
8626,3758670265
8627,4242351961
8628,4170156630
8629,1398805593
8630,760868588
8631,1692801413
8632,3101250117
8633,2591300651
8634,173024967
8635,3443207831
8636,1741277781
8637,2016567314
8638,2217419876
8639,1815293841
8640,2493852254
8641,4276231933
8642,4019819876
8643,45069853
8644,2887294712
8645,3844276137
8646,2067073056
8647,640554953
8648,3477527780
8649,3375523339
8650,4082507381
8651,2653995869
8652,94773402
8653,1468222886
8654,4219896712
8655,3753264373
8656,369934740
8657,55436107
8658,3497764598
8659,973628956
8660,1204028576
8661,2434786026
8662,567707325
8663,1509862516
8664,1889165582
8665,2621551361
8666,2765772467
8667,103552486
8668,1636175732
8669,500187307
8670,234356661
8671,545874193
8672,2574665986
8673,812967046
8674,3875792554
8675,1972813521
8676,1645897451
8677,3230368165
8678,929142180
8679,3889259705
8680,1900855200
8681,3587897707
8682,207716282
8683,845626974
8684,3523967353
8685,1894727178
8686,3549106755
8687,856466298
8688,2525442769
8689,1135897795
8690,1516565360
8691,2162717793
8692,3435043420
8693,292526039
8694,2382362645
8695,937051585
8696,3547352235
8697,4017418622
8698,2712094853
8699,2001954217
8700,3368995864
8701,1912920566
8702,2570808504
8703,62565460
8704,1778722358
8705,1062573818
8706,4114346127
8707,3720697694
8708,2324066189
8709,707073702
8710,2598839707
8711,1782948063
8712,946987227
8713,61550770
8714,2687149686
8715,2054435248
8716,2455036168
8717,90284985
8718,793874860
8719,3520196245
8720,255924639
8721,3542719940
8722,2595703510
8723,3383326916
8724,3280033321
8725,1217039412
8726,2247991775
8727,3595906490
8728,973981001
8729,2332159226
8730,2862690086
8731,1605493625
8732,344051470
8733,2685771718
8734,1897661340
8735,53004410
8736,701654894
8737,614012290
8738,792245586
8739,3188126473
8740,868845915
8741,1048666140
8742,1660894158
8743,2568429602
8744,219688453
8745,1654003083
8746,1708509806
8747,3671362853
8748,2197766732
8749,4090592604
8750,2075733138
8751,3794881602
8752,1644045191
8753,1162304007
8754,3604107254
8755,833923193
8756,624173395
8757,2037682350
8758,2171950979
8759,31499954
8760,266465876
8761,110850498
8762,305611308
8763,2376365191
8764,2464735062
8765,2235313167
8766,2431030604
8767,4271697090
8768,3771125231
8769,866904072
8770,2396049211
8771,1108547917
8772,4122271052
8773,487653364
8774,209142776
8775,3940817222
8776,420939790
8777,3340673862
8778,189261413
8779,3531919585
8780,795757992
8781,3877340949
8782,2324737431
8783,2254428272
8784,2772711396
8785,1937860011
8786,195786752
8787,1419020553
8788,4062914026
8789,2530657487
8790,3617072749
8791,1951110855
8792,1273940919
8793,1939459440
8794,331517912
8795,4024074545
8796,729659403
8797,4226383192
8798,545222096
8799,3420874427
8800,529499801
8801,3250251245
8802,2227205487
8803,2922975053
8804,1055906728
8805,713286051
8806,1538198392
8807,253857558
8808,4249893034
8809,2966646917
8810,2939107310
8811,3130112964
8812,4075840938
8813,201747480
8814,612275729
8815,3985951933
8816,1641276556
8817,391446058
8818,2382554957
8819,1227933467
8820,329673361
8821,2887892282
8822,17984955
8823,729597246
8824,2879493560
8825,238009435
8826,2756593842
8827,1422263351
8828,1764324506
8829,3289822879
8830,2103005294
8831,1776736392
8832,1784314087
8833,2804497375
8834,103100883
8835,2489445083
8836,1440410080
8837,95427651
8838,760562477
8839,4245746936
8840,422728673
8841,177932271
8842,4109082946
8843,4156681113
8844,2574230407
8845,2361648645
8846,3129554895
8847,4136736535
8848,1354476975
8849,492862950
8850,1688554077
8851,2106288556
8852,1017580812
8853,728014532
8854,416464408
8855,218935443
8856,768935029
8857,2652267345
8858,3425296750
8859,892422993
8860,2910037057
8861,2524139465
8862,2349041654
8863,482601772
8864,2040495473
8865,1425871022
8866,3961825086
8867,3357086283
8868,312394222
8869,1877121996
8870,1205171313
8871,2696146030
8872,1502971640
8873,2780810678
8874,3360493258
8875,3623900306
8876,4262817826
8877,1395532774
8878,1033671988
8879,2951911961
8880,3755121389
8881,4130108429
8882,3567497589
8883,3136371244
8884,964896171
8885,2103977687
8886,1715120360
8887,2708910784
8888,1759531570
8889,3176913834
8890,4201425782
8891,2629704405
8892,776924822
8893,71622071
8894,3432357365
8895,836545810
8896,1435346769
8897,3480934475
8898,3139064246
8899,1171025627
8900,1803933531
8901,3142035387
8902,2484036282
8903,1598244128
8904,3576040338
8905,2241476123
8906,3453864826
8907,291943091
8908,3721259260
8909,778357885
8910,256054448
8911,4111129636
8912,2972334489
8913,3823113826
8914,601241185
8915,2801500286
8916,1785927138
8917,1974158503
8918,2356169295
8919,2902372645
8920,1729752908
8921,2656910973
8922,2231715158
8923,2441913339
8924,4280047925
8925,254163605
8926,580753935
8927,2717866523
8928,2901061615
8929,3302486434
8930,1700811195
8931,4269548204
8932,571272749
8933,47582023
8934,681769195
8935,3136071094
8936,4077096950
8937,2455816405
8938,3777859668
8939,1864239897
8940,3895715559
8941,547909716
8942,4258600856
8943,1757007336
8944,894707776
8945,1522038405
8946,1526600342
8947,1300644466
8948,2874273855
8949,3139104086
8950,2077916074
8951,3009593194
8952,1796969366
8953,2529822047
8954,1536787613
8955,4031534668
8956,2550268394
8957,1502613137
8958,2472154966
8959,1047121358
8960,693456096
8961,2817083284
8962,2026107192
8963,853899878
8964,2377143190
8965,1352959834
8966,2449363756
8967,964660139
8968,902403537
8969,297012311
8970,3188031346
8971,3554080046
8972,108229287
8973,1093243314
8974,1523991209
8975,2031637638
8976,3350987825
8977,186037679
8978,2421901651
8979,3003640154
8980,1121684101
8981,1419748698
8982,2984800904
8983,3198619892
8984,2436925548
8985,1771257656
8986,3419840286
8987,840763924
8988,3156909145
8989,2204070183
8990,2620393583
8991,560512812
8992,2096707148
8993,1892101296
8994,572012886
8995,1362816659
8996,1122416740
8997,3916836597
8998,1800018548
8999,261686875
9000,2573970832
9001,2980782107
9002,2206358440
9003,784910273
9004,1237743128
9005,1370288185
9006,27764209
9007,1784619304
9008,2131331205
9009,3899895114
9010,1226754296
9011,1041865724
9012,3155118629
9013,392168325
9014,102848428
9015,1368761418
9016,2511816333
9017,449579841
9018,4043601063
9019,552317698
9020,749082102
9021,2464669556
9022,2025719138
9023,261571808
9024,392654487
9025,132847122
9026,2687283345
9027,3068385215
9028,2364515568
9029,1553262451
9030,1749621628
9031,538483031
9032,2239297260
9033,1089258530
9034,3850758845
9035,2757740544
9036,843077603
9037,1183420568
9038,96913836
9039,2123952048
9040,3700822523
9041,522677373
9042,2478698986
9043,2525842913
9044,3825348952
9045,1357543311
9046,2563860193
9047,2692808924
9048,3479615378
9049,3472029590
9050,1845433042
9051,2627001368
9052,3220623887
9053,1270226101
9054,3921483250
9055,1098410824
9056,2457249408
9057,1406262313
9058,776466322
9059,707039712
9060,1154476961
9061,778127183
9062,853171947
9063,3395992423
9064,1060242870
9065,1652413841
9066,1316044321
9067,1872585048
9068,2384281468
9069,2551423020
9070,2525404805
9071,2532542484
9072,1831802489
9073,289381445
9074,2643212127
9075,3571440488
9076,350361647
9077,761611754
9078,377047590
9079,3105569054
9080,738001897
9081,3318596617
9082,2225125917
9083,3070470136
9084,919100147
9085,2486690065
9086,1216697275
9087,62745175
9088,1719330547
9089,1547800956
9090,3486938440
9091,2597765598
9092,59537422
9093,1664090627
9094,2789060798
9095,3708617895
9096,2872802824
9097,1326295660
9098,3430200456
9099,1260722329
9100,4006143363
9101,1142451408
9102,86491407
9103,1429282958
9104,660495970
9105,2394036088
9106,3806076723
9107,3036607556
9108,1969322230
9109,2845707524
9110,2424898323
9111,3469121614
9112,2847680145
9113,3804971630
9114,2916568833
9115,3505032796
9116,4001794572
9117,81369859
9118,4281865129
9119,3160743532
9120,3093052745
9121,895069372
9122,1233605726
9123,570921576
9124,3778507783
9125,2742288450
9126,211402223
9127,1373286590
9128,992484717
9129,245316351
9130,3854242312
9131,591115229
